MEMBERSHIP_ID,MEMBERSHIPTYPE_ID,DBL,MAILLANGUAGE_ID,STATUS,MEMBERSHIPSERVICECENTER_ID
51186,43,,2,Active,1
25707,43,,2,Active,1
35265,43,,2,Active,1
35440,43,,2,Active,1
38895,43,,2,Active,1
39899,43,,2,Active,1
42272,43,,2,Active,1
43340,43,,2,Active,1
35193,43,,2,Active,1
35310,43,,2,Active,1
35361,43,,2,Active,1
35393,43,,2,Active,1
41272,43,,2,Active,1
43337,43,,2,Active,1
44756,43,,2,Active,1
47450,43,,2,Active,1
29110,43,,2,Active,1
33722,43,,2,Active,1
33724,43,,2,Active,1
33824,43,,2,Active,1
33924,43,,2,Active,1
34073,43,,2,Active,1
34375,43,,2,Active,1
41275,43,,2,Active,1
44365,43,,2,Active,1
45712,43,,2,Active,1
45719,43,,2,Active,1
40554,43,,2,Active,1
40890,43,,2,Active,1
45334,43,,2,Active,1
47272,43,,2,Active,1
47495,43,,2,Active,1
47510,43,,2,Active,1
48231,43,,2,Active,1
48246,43,,2,Active,1
48563,43,,2,Active,1
36715,43,,2,Active,1
37051,43,,2,Active,1
49783,43,,2,Active,1
39174,43,,2,Active,1
39323,43,,2,Active,1
40927,43,,2,Active,1
41276,43,,2,Active,1
41680,43,,2,Active,1
44103,43,,2,Active,1
29812,43,,2,Active,1
30630,43,,2,Active,1
25847,43,,2,Active,1
25858,43,,2,Active,1
25466,43,,2,Active,1
45716,43,,2,Active,1
47452,43,,2,Active,1
47455,43,,2,Active,1
29485,43,,2,Active,1
29622,43,,2,Active,1
29821,43,,2,Active,1
29954,43,,2,Active,1
30090,43,,2,Active,1
30522,43,,2,Active,1
30539,43,,2,Active,1
25730,43,,2,Active,1
25755,43,,2,Active,1
25158,43,,2,Active,1
28769,43,,2,Active,1
28770,43,,2,Active,1
29051,43,,2,Active,1
29101,43,,2,Active,1
29302,43,,2,Active,1
29706,43,,2,Active,1
29838,43,,2,Active,1
30306,43,,2,Active,1
30373,43,,2,Active,1
30524,43,,2,Active,1
30556,43,,2,Active,1
35184,43,,2,Active,1
35370,43,,2,Active,1
34068,43,,2,Active,1
34349,43,,2,Active,1
34549,43,,2,Active,1
49543,43,,2,Active,1
29426,43,,2,Active,1
29817,43,,2,Active,1
29958,43,,2,Active,1
29983,43,,2,Active,1
30058,43,,2,Active,1
30462,43,,2,Active,1
35539,43,,2,Active,1
35654,43,,2,Active,1
35739,43,,2,Active,1
36121,43,,2,Active,1
36204,43,,2,Active,1
40551,43,,2,Active,1
41270,43,,2,Active,1
41588,43,,2,Active,1
43692,43,,2,Active,1
25461,43,,2,Active,1
25776,43,,2,Active,1
25879,43,,2,Active,1
25971,43,,2,Active,1
35024,43,,2,Active,1
35281,43,,2,Active,1
35062,43,,2,Active,1
35279,43,,2,Active,1
35311,43,,2,Active,1
30100,43,,2,Active,1
30161,43,,2,Active,1
25381,43,,2,Active,1
47588,43,,2,Active,1
47888,43,,2,Active,1
48792,43,,2,Active,1
47756,43,,2,Active,1
47983,43,,2,Active,1
47725,43,,2,Active,1
47807,43,,2,Active,1
48586,43,,2,Active,1
47659,43,,2,Active,1
48066,43,,2,Active,1
48809,43,,2,Active,1
47631,43,,2,Active,1
48735,43,,2,Active,1
47764,43,,2,Active,1
48332,43,,2,Active,1
48664,43,,2,Active,1
34986,43,,2,Active,1
35268,43,,2,Active,1
47822,43,,2,Active,1
48003,43,,2,Active,1
48321,43,,2,Active,1
48457,43,,2,Active,1
48899,43,,2,Active,1
49099,43,,2,Active,1
49133,43,,2,Active,1
49167,43,,2,Active,1
49316,43,,2,Active,1
49247,43,,2,Active,1
49041,43,,2,Active,1
49141,43,,2,Active,1
49342,43,,2,Active,1
49227,43,,2,Active,1
21440,43,,2,Active,1
26790,43,,2,Active,1
26973,43,,2,Active,1
27371,43,,2,Active,1
28762,43,,2,Active,1
28845,43,,2,Active,1
29177,43,,2,Active,1
30079,43,,2,Active,1
30096,43,,2,Active,1
33740,43,,2,Active,1
33840,43,,2,Active,1
33906,43,,2,Active,1
49784,43,,2,Active,1
36316,43,,2,Active,1
21692,43,,2,Active,1
22602,43,,2,Active,1
26263,43,,2,Active,1
21394,43,,2,Active,1
21626,43,,2,Active,1
21769,43,,2,Active,1
21981,43,,2,Active,1
22356,43,,2,Active,1
26123,43,,2,Active,1
26993,43,,2,Active,1
27929,43,,2,Active,1
24394,43,,2,Active,1
25287,43,,2,Active,1
29240,43,,2,Active,1
21961,43,,2,Active,1
22061,43,,2,Active,1
26707,43,,2,Active,1
26850,43,,2,Active,1
23933,43,,2,Active,1
24042,43,,2,Active,1
27311,43,,2,Active,1
27577,43,,2,Active,1
27620,43,,2,Active,1
29117,43,,2,Active,1
34029,43,,2,Active,1
34361,43,,2,Active,1
36044,43,,2,Active,1
27414,43,,2,Active,1
28971,43,,2,Active,1
33797,43,,2,Active,1
34384,43,,2,Active,1
35655,43,,2,Active,1
22253,43,,2,Active,1
26226,43,,2,Active,1
26326,43,,2,Active,1
23750,43,,2,Active,1
27637,43,,2,Active,1
35008,43,,2,Active,1
35031,43,,2,Active,1
35240,43,,2,Active,1
42728,43,,2,Active,1
47265,43,,2,Active,1
29704,43,,2,Active,1
24102,43,,2,Active,1
27560,43,,2,Active,1
27660,43,,2,Active,1
27703,43,,2,Active,1
28407,43,,2,Active,1
34012,43,,2,Active,1
34487,43,,2,Active,1
49595,43,,2,Active,1
38835,43,,2,Active,1
30242,43,,2,Active,1
30342,43,,2,Active,1
33886,43,,2,Active,1
34152,43,,2,Active,1
34779,43,,2,Active,1
35649,43,,2,Active,1
21775,43,,2,Active,1
22041,43,,2,Active,1
22628,43,,2,Active,1
26704,43,,2,Active,1
23913,43,,2,Active,1
27308,43,,2,Active,1
27640,43,,2,Active,1
27706,43,,2,Active,1
28725,43,,2,Active,1
29263,43,,2,Active,1
29429,43,,2,Active,1
36047,43,,2,Active,1
36296,43,,2,Active,1
48387,43,,2,Active,1
49953,43,,2,Active,1
30182,43,,2,Active,1
30282,43,,2,Active,1
34178,43,,2,Active,1
34796,43,,2,Active,1
35961,43,,2,Active,1
35025,43,,2,Active,1
35214,43,,2,Active,1
48785,43,,2,Active,1
21893,43,,2,Active,1
22076,43,,2,Active,1
22159,43,,2,Active,1
22308,43,,2,Active,1
26052,43,,2,Active,1
26639,43,,2,Active,1
27675,43,,2,Active,1
28943,43,,2,Active,1
47491,43,,2,Active,1
29950,43,,2,Active,1
25436,43,,2,Active,1
35277,43,,2,Active,1
34193,43,,2,Active,1
34376,43,,2,Active,1
49733,43,,2,Active,1
36082,43,,2,Active,1
37167,43,,2,Active,1
41930,43,,2,Active,1
42262,43,,2,Active,1
47446,43,,2,Active,1
25969,43,,2,Active,1
49177,43,,2,Active,1
47657,43,,2,Active,1
26175,43,,2,Active,1
21687,43,,2,Active,1
22288,43,,2,Active,1
22454,43,,2,Active,1
26802,43,,2,Active,1
26925,43,,2,Active,1
24034,43,,2,Active,1
27217,43,,2,Active,1
28153,43,,2,Active,1
28239,43,,2,Active,1
28846,43,,2,Active,1
23951,43,,2,Active,1
27595,43,,2,Active,1
27738,43,,2,Active,1
28631,43,,2,Active,1
29467,43,,2,Active,1
29799,43,,2,Active,1
50191,43,,2,Active,1
35581,43,,2,Active,1
36019,43,,2,Active,1
35584,43,,2,Active,1
36709,43,,2,Active,1
39142,43,,2,Active,1
35441,43,,2,Active,1
47509,43,,2,Active,1
29507,43,,2,Active,1
30443,43,,2,Active,1
43344,43,,2,Active,1
45720,43,,2,Active,1
25823,43,,2,Active,1
35192,43,,2,Active,1
35458,43,,2,Active,1
49381,43,,2,Active,1
49321,43,,2,Active,1
22328,43,,2,Active,1
26115,43,,2,Active,1
26158,43,,2,Active,1
26390,43,,2,Active,1
26633,43,,2,Active,1
24329,43,,2,Active,1
24804,43,,2,Active,1
21515,43,,2,Active,1
26069,43,,2,Active,1
30320,43,,2,Active,1
30509,43,,2,Active,1
38790,43,,2,Active,1
21558,43,,2,Active,1
22909,43,,2,Active,1
26536,43,,2,Active,1
26570,43,,2,Active,1
27572,43,,2,Active,1
23982,43,,2,Active,1
27692,43,,2,Active,1
24818,43,,2,Active,1
28960,43,,2,Active,1
29043,43,,2,Active,1
34327,43,,2,Active,1
35578,43,,2,Active,1
22852,43,,2,Active,1
22869,43,,2,Active,1
27632,43,,2,Active,1
27950,43,,2,Active,1
33901,43,,2,Active,1
34084,43,,2,Active,1
49527,43,,2,Active,1
26307,43,,2,Active,1
28179,43,,2,Active,1
28783,43,,2,Active,1
40244,43,,2,Active,1
35879,43,,2,Active,1
38521,43,,2,Active,1
38953,43,,2,Active,1
29965,43,,2,Active,1
44755,43,,2,Active,1
36623,43,,2,Active,1
39182,43,,2,Active,1
45348,43,,2,Active,1
35063,43,,2,Active,1
35272,43,,2,Active,1
29885,43,,2,Active,1
30028,43,,2,Active,1
30151,43,,2,Active,1
47738,43,,2,Active,1
21569,43,,2,Active,1
21612,43,,2,Active,1
22591,43,,2,Active,1
21652,43,,2,Active,1
22279,43,,2,Active,1
26398,43,,2,Active,1
28170,43,,2,Active,1
28774,43,,2,Active,1
28940,43,,2,Active,1
27603,43,,2,Active,1
27921,43,,2,Active,1
28439,43,,2,Active,1
28900,43,,2,Active,1
28957,43,,2,Active,1
29000,43,,2,Active,1
29375,43,,2,Active,1
41197,43,,2,Active,1
35449,43,,2,Active,1
41589,43,,2,Active,1
47915,43,,2,Active,1
48041,43,,2,Active,1
48545,43,,2,Active,1
22153,43,,2,Active,1
22239,43,,2,Active,1
22614,43,,2,Active,1
26358,43,,2,Active,1
27626,43,,2,Active,1
28691,43,,2,Active,1
29627,43,,2,Active,1
49704,43,,2,Active,1
36511,43,,2,Active,1
47732,43,,2,Active,1
49186,43,,2,Active,1
21801,43,,2,Active,1
22302,43,,2,Active,1
22820,43,,2,Active,1
26278,43,,2,Active,1
27463,43,,2,Active,1
25210,43,,2,Active,1
29003,43,,2,Active,1
50245,43,,2,Active,1
21990,43,,2,Active,1
22428,43,,2,Active,1
22694,43,,2,Active,1
27274,43,,2,Active,1
24383,43,,2,Active,1
22070,43,,2,Active,1
22906,43,,2,Active,1
26209,43,,2,Active,1
26418,43,,2,Active,1
27609,43,,2,Active,1
24403,43,,2,Active,1
28422,43,,2,Active,1
29129,43,,2,Active,1
36013,43,,2,Active,1
36162,43,,2,Active,1
49919,43,,2,Active,1
40593,43,,2,Active,1
41595,43,,2,Active,1
44752,43,,2,Active,1
29836,43,,2,Active,1
30039,43,,2,Active,1
35220,43,,2,Active,1
25817,43,,2,Active,1
35160,43,,2,Active,1
35326,43,,2,Active,1
34908,43,,2,Active,1
36076,43,,2,Active,1
29690,43,,2,Active,1
30517,43,,2,Active,1
184852,43,,2,Active,1
49169,43,,2,Active,1
22854,43,,2,Active,1
26229,43,,2,Active,1
26661,43,,2,Active,1
28184,43,,2,Active,1
29369,43,,2,Active,1
29970,43,,2,Active,1
30391,43,,2,Active,1
34032,43,,2,Active,1
34135,43,,2,Active,1
47803,43,,2,Active,1
47972,43,,2,Active,1
22268,43,,2,Active,1
22285,43,,2,Active,1
22700,43,,2,Active,1
27280,43,,2,Active,1
29338,43,,2,Active,1
29656,43,,2,Active,1
34482,43,,2,Active,1
35836,43,,2,Active,1
43659,43,,2,Active,1
191831,43,,2,Active,1
22299,43,,2,Active,1
28651,43,,2,Active,1
28937,43,,2,Active,1
29455,43,,2,Active,1
30291,43,,2,Active,1
30523,43,,2,Active,1
34081,43,,2,Active,1
35621,43,,2,Active,1
35890,43,,2,Active,1
38930,43,,2,Active,1
40902,43,,2,Active,1
43341,43,,2,Active,1
48207,43,,2,Active,1
49375,43,,2,Active,1
22561,257,,2,Active,1
26798,257,,2,Active,1
27737,257,,2,Active,1
28312,257,,2,Active,1
21897,257,,2,Active,1
28853,257,,2,Active,1
34079,257,,2,Active,1
50332,257,,2,Active,1
49609,257,,2,Active,1
200834,257,,2,Active,1
211391,257,,2,Active,1
211240,257,,2,Active,1
205918,257,,2,Active,1
205166,257,,2,Active,1
25805,257,,2,Active,1
39332,257,,2,Active,1
210607,257,,2,Active,1
195404,257,,2,Active,1
45987,257,,2,Active,1
200821,257,,2,Active,1
200828,257,,2,Active,1
205159,257,,2,Active,1
25584,257,,2,Active,1
190762,257,,2,Active,1
24722,257,,2,Active,1
206556,257,,2,Active,1
50429,257,,2,Active,1
206669,257,,2,Active,1
210054,257,,2,Active,1
201158,257,,2,Active,1
197096,257,,2,Active,1
196626,257,,2,Active,1
201312,257,,2,Active,1
211872,257,,2,Active,1
186622,257,,2,Active,1
196767,257,,2,Active,1
211766,257,,2,Active,1
212302,257,,2,Active,1
184158,257,,2,Active,1
212654,257,,2,Active,1
213008,257,,2,Active,1
197004,257,,2,Active,1
201845,257,,2,Active,1
202910,257,,2,Active,1
207745,257,,2,Active,1
208806,257,,2,Active,1
211875,257,,2,Active,1
207980,257,,2,Active,1
197425,257,,2,Active,1
197468,257,,2,Active,1
206981,257,,2,Active,1
208034,257,,2,Active,1
201840,257,,2,Active,1
212960,257,,2,Active,1
197333,257,,2,Active,1
197428,257,,2,Active,1
201528,257,,2,Active,1
202766,257,,2,Active,1
201694,257,,2,Active,1
197938,257,,2,Active,1
194001,257,,2,Active,1
213721,257,,2,Active,1
201903,257,,2,Active,1
202169,257,,2,Active,1
201936,257,,2,Active,1
202555,257,,2,Active,1
192788,257,,2,Active,1
193481,257,,2,Active,1
214171,257,,2,Active,1
224648,257,,2,Active,1
203256,257,,2,Active,1
202770,257,,2,Active,1
203805,257,,2,Active,1
204541,257,,2,Active,1
214580,257,,2,Active,1
205721,257,,2,Active,1
190470,257,,2,Active,1
255730,257,,2,Active,1
206522,257,,2,Active,1
189437,257,,2,Active,1
255731,257,,2,Active,1
208343,257,,2,Active,1
212055,257,,2,Active,1
219351,257,,2,Active,1
219466,257,,2,Active,1
256672,257,,2,Active,1
197897,257,,2,Active,1
197998,257,,2,Active,1
215178,257,,2,Active,1
215813,257,,2,Active,1
257765,257,,2,Active,1
261897,257,,2,Active,1
203714,257,,2,Active,1
203731,257,,2,Active,1
203995,257,,2,Active,1
204406,257,,2,Active,1
198877,257,,2,Active,1
261430,257,,2,Active,1
220652,257,,2,Active,1
220820,257,,2,Active,1
222106,257,,2,Active,1
197131,257,,2,Active,1
261919,257,,2,Active,1
203579,257,,2,Active,1
204902,257,,2,Active,1
199560,257,,2,Active,1
258118,257,,2,Active,1
189436,257,,2,Active,1
255770,257,,2,Active,1
258395,257,,2,Active,1
220974,257,,2,Active,1
262872,257,,2,Active,1
249339,257,,2,Active,1
229302,257,,2,Active,1
280459,257,,2,Active,1
282382,257,,2,Active,1
282781,257,,2,Active,1
283250,257,,2,Active,1
258492,257,,2,Active,1
267447,257,,2,Active,1
282727,257,,2,Active,1
229308,257,,2,Active,1
281718,257,,2,Active,1
282405,257,,2,Active,1
199357,257,,2,Active,1
271245,257,,2,Active,1
194937,257,,2,Active,1
260322,257,,2,Active,1
269047,257,,2,Active,1
263436,257,,2,Active,1
282372,257,,2,Active,1
282438,257,,2,Active,1
262735,257,,2,Active,1
263035,257,,2,Active,1
276025,257,,2,Active,1
255611,257,,2,Active,1
281758,257,,2,Active,1
281790,257,,2,Active,1
281808,257,,2,Active,1
282876,257,,2,Active,1
222521,257,,2,Active,1
268695,257,,2,Active,1
254342,257,,2,Active,1
269213,257,,2,Active,1
280531,257,,2,Active,1
263408,257,,2,Active,1
263740,257,,2,Active,1
263783,257,,2,Active,1
249055,257,,2,Active,1
249073,257,,2,Active,1
229425,257,,2,Active,1
286047,257,,2,Active,1
263929,257,,2,Active,1
264547,257,,2,Active,1
264748,257,,2,Active,1
267962,257,,2,Active,1
263935,257,,2,Active,1
286806,257,,2,Active,1
256661,257,,2,Active,1
219925,257,,2,Active,1
286737,257,,2,Active,1
287280,257,,2,Active,1
260742,257,,2,Active,1
286640,257,,2,Active,1
259936,257,,2,Active,1
221161,257,,2,Active,1
250564,257,,2,Active,1
290799,257,,2,Active,1
290982,257,,2,Active,1
291357,257,,2,Active,1
250601,257,,2,Active,1
286668,257,,2,Active,1
286919,257,,2,Active,1
260462,257,,2,Active,1
276993,257,,2,Active,1
277402,257,,2,Active,1
277706,257,,2,Active,1
283445,257,,2,Active,1
283920,257,,2,Active,1
284383,257,,2,Active,1
295418,257,,2,Active,1
260697,257,,2,Active,1
283574,257,,2,Active,1
291397,257,,2,Active,1
283456,257,,2,Active,1
284077,257,,2,Active,1
284160,257,,2,Active,1
250672,257,,2,Active,1
290430,257,,2,Active,1
283414,257,,2,Active,1
257293,257,,2,Active,1
258047,257,,2,Active,1
291013,257,,2,Active,1
291715,257,,2,Active,1
291964,257,,2,Active,1
291966,257,,2,Active,1
224244,257,,2,Active,1
295387,257,,2,Active,1
271930,257,,2,Active,1
272530,257,,2,Active,1
272611,257,,2,Active,1
272694,257,,2,Active,1
286636,257,,2,Active,1
287115,257,,2,Active,1
284006,257,,2,Active,1
284406,257,,2,Active,1
272567,257,,2,Active,1
289109,257,,2,Active,1
221679,257,,2,Active,1
222165,257,,2,Active,1
222683,257,,2,Active,1
289813,257,,2,Active,1
289822,257,,2,Active,1
289115,257,,2,Active,1
289634,257,,2,Active,1
290120,257,,2,Active,1
267103,257,,2,Active,1
267675,257,,2,Active,1
267839,257,,2,Active,1
291091,257,,2,Active,1
291005,257,,2,Active,1
292259,257,,2,Active,1
292923,257,,2,Active,1
295050,257,,2,Active,1
295917,257,,2,Active,1
279088,257,,2,Active,1
279223,257,,2,Active,1
280393,257,,2,Active,1
292720,257,,2,Active,1
278398,257,,2,Active,1
278548,257,,2,Active,1
278966,257,,2,Active,1
279234,257,,2,Active,1
281794,257,,2,Active,1
282412,257,,2,Active,1
283365,257,,2,Active,1
264513,257,,2,Active,1
279906,257,,2,Active,1
307767,257,,2,Active,1
305077,257,,2,Active,1
305345,257,,2,Active,1
305442,257,,2,Active,1
306281,257,,2,Active,1
306378,257,,2,Active,1
278276,257,,2,Active,1
278346,257,,2,Active,1
272213,257,,2,Active,1
273092,257,,2,Active,1
273360,257,,2,Active,1
290865,257,,2,Active,1
291910,257,,2,Active,1
271376,257,,2,Active,1
272797,257,,2,Active,1
277843,257,,2,Active,1
293959,257,,2,Active,1
294436,257,,2,Active,1
279285,257,,2,Active,1
279292,257,,2,Active,1
280119,257,,2,Active,1
307970,257,,2,Active,1
272305,257,,2,Active,1
272759,257,,2,Active,1
272934,257,,2,Active,1
277264,257,,2,Active,1
277546,257,,2,Active,1
278164,257,,2,Active,1
293767,257,,2,Active,1
294074,257,,2,Active,1
294124,257,,2,Active,1
290212,257,,2,Active,1
299365,257,,2,Active,1
265157,257,,2,Active,1
305099,257,,2,Active,1
305569,257,,2,Active,1
293796,257,,2,Active,1
294296,257,,2,Active,1
294482,257,,2,Active,1
312444,257,,2,Active,1
312697,257,,2,Active,1
296300,257,,2,Active,1
296335,257,,2,Active,1
296535,257,,2,Active,1
296635,257,,2,Active,1
292839,257,,2,Active,1
278567,257,,2,Active,1
278767,257,,2,Active,1
278279,257,,2,Active,1
293504,257,,2,Active,1
293919,257,,2,Active,1
294672,257,,2,Active,1
278696,257,,2,Active,1
305366,257,,2,Active,1
306602,257,,2,Active,1
306736,257,,2,Active,1
306859,257,,2,Active,1
295965,257,,2,Active,1
292722,257,,2,Active,1
292840,257,,2,Active,1
293447,257,,2,Active,1
294451,257,,2,Active,1
306441,257,,2,Active,1
306507,257,,2,Active,1
299755,257,,2,Active,1
299989,257,,2,Active,1
296079,257,,2,Active,1
300276,257,,2,Active,1
296489,257,,2,Active,1
297082,257,,2,Active,1
305563,257,,2,Active,1
294337,257,,2,Active,1
294403,257,,2,Active,1
279229,257,,2,Active,1
297626,257,,2,Active,1
280001,257,,2,Active,1
308554,257,,2,Active,1
308990,257,,2,Active,1
303811,257,,2,Active,1
306683,257,,2,Active,1
279913,257,,2,Active,1
307959,257,,2,Active,1
305166,257,,2,Active,1
296011,257,,2,Active,1
296492,257,,2,Active,1
312221,257,,2,Active,1
312455,257,,2,Active,1
300493,257,,2,Active,1
307118,257,,2,Active,1
307218,257,,2,Active,1
306757,257,,2,Active,1
299637,257,,2,Active,1
295459,257,,2,Active,1
306505,257,,2,Active,1
307507,257,,2,Active,1
295891,257,,2,Active,1
296861,257,,2,Active,1
300456,257,,2,Active,1
300571,257,,2,Active,1
300637,257,,2,Active,1
300941,257,,2,Active,1
301456,257,,2,Active,1
301458,257,,2,Active,1
297709,257,,2,Active,1
312599,257,,2,Active,1
313142,257,,2,Active,1
300828,257,,2,Active,1
300928,257,,2,Active,1
296899,257,,2,Active,1
300018,257,,2,Active,1
300039,257,,2,Active,1
301054,257,,2,Active,1
272899,257,,2,Active,1
286774,257,,2,Active,1
286977,257,,2,Active,1
287278,257,,2,Active,1
289067,257,,2,Active,1
317817,257,,2,Active,1
301321,257,,2,Active,1
307569,257,,2,Active,1
308465,257,,2,Active,1
308897,257,,2,Active,1
309067,257,,2,Active,1
309308,257,,2,Active,1
308855,257,,2,Active,1
274918,257,,2,Active,1
308595,257,,2,Active,1
309531,257,,2,Active,1
309931,257,,2,Active,1
310046,257,,2,Active,1
310584,257,,2,Active,1
300061,257,,2,Active,1
300211,257,,2,Active,1
300465,257,,2,Active,1
301533,257,,2,Active,1
273257,257,,2,Active,1
273758,257,,2,Active,1
274025,257,,2,Active,1
290985,257,,2,Active,1
291222,257,,2,Active,1
317514,257,,2,Active,1
311766,257,,2,Active,1
307999,257,,2,Active,1
308886,257,,2,Active,1
309404,257,,2,Active,1
298313,257,,2,Active,1
297665,257,,2,Active,1
298333,257,,2,Active,1
298565,257,,2,Active,1
298599,257,,2,Active,1
306124,257,,2,Active,1
308339,257,,2,Active,1
309075,257,,2,Active,1
309393,257,,2,Active,1
300989,257,,2,Active,1
300991,257,,2,Active,1
273364,257,,2,Active,1
273596,257,,2,Active,1
297247,257,,2,Active,1
297294,257,,2,Active,1
298344,257,,2,Active,1
298378,257,,2,Active,1
270409,257,,2,Active,1
274655,257,,2,Active,1
270950,257,,2,Active,1
302202,257,,2,Active,1
299131,257,,2,Active,1
302271,257,,2,Active,1
302632,257,,2,Active,1
310111,257,,2,Active,1
310143,257,,2,Active,1
298047,257,,2,Active,1
298332,257,,2,Active,1
298934,257,,2,Active,1
308860,257,,2,Active,1
309362,257,,2,Active,1
309628,257,,2,Active,1
310317,257,,2,Active,1
310347,257,,2,Active,1
300908,257,,2,Active,1
300926,257,,2,Active,1
301087,257,,2,Active,1
270441,257,,2,Active,1
275465,257,,2,Active,1
283465,257,,2,Active,1
283934,257,,2,Active,1
295484,257,,2,Active,1
295733,257,,2,Active,1
289567,257,,2,Active,1
275080,257,,2,Active,1
275373,257,,2,Active,1
275559,257,,2,Active,1
303410,257,,2,Active,1
303633,257,,2,Active,1
312527,257,,2,Active,1
303270,257,,2,Active,1
307718,257,,2,Active,1
317760,257,,2,Active,1
298040,257,,2,Active,1
312476,257,,2,Active,1
290317,257,,2,Active,1
272720,257,,2,Active,1
272820,257,,2,Active,1
273387,257,,2,Active,1
302007,257,,2,Active,1
312169,257,,2,Active,1
312639,257,,2,Active,1
302710,257,,2,Active,1
302929,257,,2,Active,1
303110,257,,2,Active,1
303663,257,,2,Active,1
314775,257,,2,Active,1
313252,257,,2,Active,1
307638,257,,2,Active,1
298562,257,,2,Active,1
299096,257,,2,Active,1
299262,257,,2,Active,1
315066,257,,2,Active,1
314443,257,,2,Active,1
314662,257,,2,Active,1
315046,257,,2,Active,1
318876,257,,2,Active,1
370191,257,,2,Active,1
353841,257,,2,Active,1
312997,257,,2,Active,1
280058,257,,2,Active,1
293243,257,,2,Active,1
293679,257,,2,Active,1
305812,257,,2,Active,1
315244,257,,2,Active,1
303391,257,,2,Active,1
311373,257,,2,Active,1
310340,257,,2,Active,1
310890,257,,2,Active,1
310893,257,,2,Active,1
311512,257,,2,Active,1
357817,257,,2,Active,1
310935,257,,2,Active,1
311184,257,,2,Active,1
311586,257,,2,Active,1
311635,257,,2,Active,1
311300,257,,2,Active,1
311056,257,,2,Active,1
311363,257,,2,Active,1
308884,257,,2,Active,1
309055,257,,2,Active,1
315176,257,,2,Active,1
314517,257,,2,Active,1
314668,257,,2,Active,1
300096,257,,2,Active,1
300345,257,,2,Active,1
314983,257,,2,Active,1
315060,257,,2,Active,1
301464,257,,2,Active,1
310492,257,,2,Active,1
298624,257,,2,Active,1
270947,257,,2,Active,1
351273,257,,2,Active,1
274891,257,,2,Active,1
315103,257,,2,Active,1
315172,257,,2,Active,1
361101,257,,2,Active,1
352330,257,,2,Active,1
318762,257,,2,Active,1
215384,257,,2,Active,1
216862,257,,2,Active,1
216223,257,,2,Active,1
215934,257,,2,Active,1
216564,257,,2,Active,1
217346,257,,2,Active,1
217313,257,,2,Active,1
218078,257,,2,Active,1
218431,257,,2,Active,1
196871,257,,2,Active,1
228272,257,,2,Active,1
281637,257,,2,Active,1
290310,257,,2,Active,1
276991,257,,2,Active,1
279616,257,,2,Active,1
307356,257,,2,Active,1
218813,257,,2,Active,1
218996,257,,2,Active,1
217691,257,,2,Active,1
218600,257,,2,Active,1
211318,257,,2,Active,1
220114,257,,2,Active,1
209443,257,,2,Active,1
29678,257,,2,Active,1
206217,257,,2,Active,1
196668,257,,2,Active,1
48662,257,,2,Active,1
280280,257,,2,Active,1
282779,257,,2,Active,1
286689,257,,2,Active,1
187359,257,,2,Active,1
206761,257,,2,Active,1
211873,257,,2,Active,1
202556,257,,2,Active,1
215855,257,,2,Active,1
206177,257,,2,Active,1
297658,257,,2,Active,1
308790,257,,2,Active,1
212148,257,,2,Active,1
252062,257,,2,Active,1
206833,257,,2,Active,1
219470,257,,2,Active,1
255895,257,,2,Active,1
258660,257,,2,Active,1
254684,257,,2,Active,1
301797,257,,2,Active,1
311455,257,,2,Active,1
298053,257,,2,Active,1
299132,257,,2,Active,1
299264,257,,2,Active,1
248922,257,,2,Active,1
202219,257,,2,Active,1
49318,257,,2,Active,1
261466,257,,2,Active,1
280320,257,,2,Active,1
281717,257,,2,Active,1
229523,257,,2,Active,1
261093,257,,2,Active,1
254979,257,,2,Active,1
282404,257,,2,Active,1
285982,257,,2,Active,1
280160,257,,2,Active,1
282505,257,,2,Active,1
294289,257,,2,Active,1
307774,257,,2,Active,1
306068,257,,2,Active,1
300220,257,,2,Active,1
272168,257,,2,Active,1
286254,257,,2,Active,1
229028,257,,2,Active,1
268604,257,,2,Active,1
287213,257,,2,Active,1
309065,257,,2,Active,1
314681,257,,2,Active,1
283690,257,,2,Active,1
283400,257,,2,Active,1
300512,257,,2,Active,1
300907,257,,2,Active,1
301339,257,,2,Active,1
298282,257,,2,Active,1
303211,257,,2,Active,1
312271,257,,2,Active,1
312437,257,,2,Active,1
309168,257,,2,Active,1
311933,257,,2,Active,1
300887,257,,2,Active,1
292311,257,,2,Active,1
292497,257,,2,Active,1
295162,257,,2,Active,1
277907,257,,2,Active,1
278096,257,,2,Active,1
290207,257,,2,Active,1
306286,257,,2,Active,1
275265,257,,2,Active,1
315059,257,,2,Active,1
298408,257,,2,Active,1
300217,257,,2,Active,1
314913,257,,2,Active,1
310539,257,,2,Active,1
215709,257,,2,Active,1
201137,257,,2,Active,1
184025,257,,2,Active,1
202614,257,,2,Active,1
258091,257,,2,Active,1
199597,257,,2,Active,1
289243,257,,2,Active,1
277112,257,,2,Active,1
279634,257,,2,Active,1
290305,257,,2,Active,1
299422,257,,2,Active,1
305164,257,,2,Active,1
301277,257,,2,Active,1
305081,257,,2,Active,1
309057,257,,2,Active,1
298672,257,,2,Active,1
301294,257,,2,Active,1
275615,257,,2,Active,1
303209,257,,2,Active,1
315151,257,,2,Active,1
216926,257,,2,Active,1
217928,257,,2,Active,1
24984,257,,2,Active,1
